timestamp,power_w
2025-11-28T10:56:14.935903,33.0
2025-11-28T10:56:14.943015,33.0
2025-11-28T10:56:16.472452,26.3
2025-11-28T10:56:16.479251,26.3
2025-11-28T10:56:17.876908,11.7
2025-11-28T10:56:18.472873,12.1
2025-11-28T10:56:21.336762,11.8
2025-11-28T10:56:22.475248,32.3
2025-11-28T10:56:22.481400,32.3
2025-11-28T10:56:23.942466,57.0
2025-11-28T10:56:24.478554,142.4
2025-11-28T10:56:24.488549,142.4
2025-11-28T10:56:25.459174,121.5
2025-11-28T10:56:26.929700,30.4
2025-11-28T10:56:26.944462,30.4
2025-11-28T10:56:27.455069,49.4
2025-11-28T10:56:28.472062,46.1
2025-11-28T10:56:28.477787,46.1
2025-11-28T10:56:29.883997,29.3
2025-11-28T10:56:30.473747,8.1
2025-11-28T10:56:30.483126,8.1
2025-11-28T10:56:31.129184,8.1
2025-11-28T10:56:32.457969,11.1
2025-11-28T10:56:33.943684,12.2
2025-11-28T10:56:34.463938,7.8
2025-11-28T10:56:35.959061,29.8
2025-11-28T10:56:36.477936,60.7
2025-11-28T10:56:36.487561,60.7
2025-11-28T10:56:37.914686,142.3
2025-11-28T10:56:38.968751,116.2
2025-11-28T10:56:38.979131,116.2
2025-11-28T10:56:39.458796,38.1
2025-11-28T10:56:40.476297,70.6
2025-11-28T10:56:40.482518,70.6
2025-11-28T10:56:41.143564,70.6
2025-11-28T10:56:41.465345,48.4
2025-11-28T10:56:42.903311,20.1
2025-11-28T10:56:42.911798,20.1
2025-11-28T10:56:43.463897,14.9
2025-11-28T10:56:44.485693,7.8
2025-11-28T10:56:44.497032,7.8
2025-11-28T10:56:46.845042,11.7
2025-11-28T10:56:47.464522,10.1
2025-11-28T10:56:48.851848,32.9
2025-11-28T10:56:48.857431,32.9
2025-11-28T10:56:49.784072,55.4
2025-11-28T10:56:50.478424,149.0
2025-11-28T10:56:50.488113,149.0
2025-11-28T10:56:51.125403,149
2025-11-28T10:56:52.145424,129.9
2025-11-28T10:56:52.471748,36.6
2025-11-28T10:56:52.479609,36.6
2025-11-28T10:56:53.461140,74.2
2025-11-28T10:56:54.900841,67.7
2025-11-28T10:56:54.942684,67.7
2025-11-28T10:56:55.462860,24.0
2025-11-28T10:56:56.950531,9.9
2025-11-28T10:56:56.960018,9.9
2025-11-28T10:57:00.492458,9.7
2025-11-28T10:57:01.128502,10.2
2025-11-28T10:57:02.148771,35.5
2025-11-28T10:57:02.967939,58.1
2025-11-28T10:57:02.976404,58.1
2025-11-28T10:57:03.461760,150.1
2025-11-28T10:57:04.955979,141.0
2025-11-28T10:57:04.965951,141.0
2025-11-28T10:57:05.467322,61.0
2025-11-28T10:57:06.904900,93.5
2025-11-28T10:57:06.911339,93.5
2025-11-28T10:57:07.961429,73.2
2025-11-28T10:57:08.473769,43.7
2025-11-28T10:57:08.478791,43.7
2025-11-28T10:57:09.908265,9.6
2025-11-28T10:57:10.455617,9.5
2025-11-28T10:57:11.124986,9.5
2025-11-28T10:57:15.098106,36.5
2025-11-28T10:57:15.104369,36.5
2025-11-28T10:57:15.461804,60.9
2025-11-28T10:57:16.476272,152.8
2025-11-28T10:57:16.480948,152.8
2025-11-28T10:57:18.477406,67.5
2025-11-28T10:57:18.484059,67.5
2025-11-28T10:57:19.460647,105.3
2025-11-28T10:57:20.466930,100.7
2025-11-28T10:57:21.128270,100.7
2025-11-28T10:57:22.153936,39.7
2025-11-28T10:57:22.505108,9.7
2025-11-28T10:57:22.516847,9.7
2025-11-28T10:57:26.474527,11.0
2025-11-28T10:57:27.460681,39.8
2025-11-28T10:57:28.920288,67.0
2025-11-28T10:57:28.931917,67.0
2025-11-28T10:57:29.456527,153.9
2025-11-28T10:57:30.935861,180.9
2025-11-28T10:57:30.978681,180.9
2025-11-28T10:57:31.128228,180.9
2025-11-28T10:57:31.895456,91.5
2025-11-28T10:57:32.489581,124.7
2025-11-28T10:57:32.497256,124.7
2025-11-28T10:57:33.939745,105.0
2025-11-28T10:57:34.473821,62.6
2025-11-28T10:57:34.484558,62.6
2025-11-28T10:57:35.897508,10.1
2025-11-28T10:57:36.458039,10.0
2025-11-28T10:57:40.605807,38.4
2025-11-28T10:57:40.615009,38.4
2025-11-28T10:57:41.126367,38.4
2025-11-28T10:57:41.465107,70.4
2025-11-28T10:57:42.999403,160.0
2025-11-28T10:57:43.009488,160.0
2025-11-28T10:57:43.924449,221.1
2025-11-28T10:57:44.950983,104.2
2025-11-28T10:57:44.956795,104.2
2025-11-28T10:57:45.943199,183.3
2025-11-28T10:57:46.967547,135.5
2025-11-28T10:57:46.976992,135.5
2025-11-28T10:57:47.927401,56.8
2025-11-28T10:57:48.472673,9.7
2025-11-28T10:57:48.480397,9.7
2025-11-28T10:57:51.245328,9.8
2025-11-28T10:57:52.469587,11.5
2025-11-28T10:57:53.462355,41.9
2025-11-28T10:57:54.932949,75.6
2025-11-28T10:57:54.938779,75.6
2025-11-28T10:57:55.460516,156.9
2025-11-28T10:57:56.951456,220.8
2025-11-28T10:57:56.957255,220.8
2025-11-28T10:57:57.461124,188.2
2025-11-28T10:57:58.935984,202.8
2025-11-28T10:57:58.944212,202.8
2025-11-28T10:57:59.459456,191.0
2025-11-28T10:58:00.728243,191.0
2025-11-28T10:58:00.748552,84.6
2025-11-28T10:58:00.762593,84.6
2025-11-28T10:58:01.128203,84.6
2025-11-28T10:58:01.460101,9.6
2025-11-28T10:58:02.454842,9.5
2025-11-28T10:58:05.589811,11.4
2025-11-28T10:58:06.477245,41.5
2025-11-28T10:58:06.489574,41.5
2025-11-28T10:58:07.454477,79.6
2025-11-28T10:58:08.477464,166.1
2025-11-28T10:58:08.522732,166.1
2025-11-28T10:58:10.519232,258.2
2025-11-28T10:58:10.541781,103.5
2025-11-28T10:58:10.548083,103.5
2025-11-28T10:58:11.125026,103.5
2025-11-28T10:58:11.534503,7.8
2025-11-28T10:58:12.487611,9.5
2025-11-28T10:58:12.494192,9.5
2025-11-28T10:58:13.828801,39.3
2025-11-28T10:58:14.467663,78.3
2025-11-28T10:58:14.471445,78.3
2025-11-28T10:58:15.859012,172.4
2025-11-28T10:58:16.476122,288.5
2025-11-28T10:58:16.481952,288.5
2025-11-28T10:58:17.813740,221.1
2025-11-28T10:58:18.494858,283.9
2025-11-28T10:58:19.762496,262.0
2025-11-28T10:58:20.498928,225.9
2025-11-28T10:58:20.503139,225.9
2025-11-28T10:58:21.137232,225.9
2025-11-28T10:58:22.154414,247.4
2025-11-28T10:58:22.453633,241.4
2025-11-28T10:58:23.518065,292.0
2025-11-28T10:58:24.452646,254.3
2025-11-28T10:58:26.965147,259.7
2025-11-28T10:58:28.947757,271.2
2025-11-28T10:58:31.127978,265.4
2025-11-28T10:58:32.645992,287.5
2025-11-28T10:58:32.651442,287.5
2025-11-28T10:58:35.097783,307.4
2025-11-28T10:58:35.103959,307.4
2025-11-28T10:58:35.453700,98.5
2025-11-28T10:58:36.949109,7.7
2025-11-28T10:58:36.954355,7.7
2025-11-28T10:58:37.453068,10.8
2025-11-28T10:58:38.996810,43.6
2025-11-28T10:58:39.001295,43.6
2025-11-28T10:58:39.955473,87.8
2025-11-28T10:58:40.947549,150.6
2025-11-28T10:58:40.955656,150.6
2025-11-28T10:58:41.128959,150.6
2025-11-28T10:58:41.455334,286.0
2025-11-28T10:58:42.502338,291.9
2025-11-28T10:58:45.524566,266.3
2025-11-28T10:58:46.900379,294.5
2025-11-28T10:58:51.253842,277.4
2025-11-28T10:58:51.393920,277.4
2025-11-28T10:58:51.567124,296.0
2025-11-28T10:58:58.843230,316.3
2025-11-28T10:58:58.855444,316.3
2025-11-28T10:59:00.295864,301.8
2025-11-28T10:59:00.845968,93.2
2025-11-28T10:59:00.854439,93.2
2025-11-28T10:59:01.124012,93.2
2025-11-28T10:59:01.875310,7.7
2025-11-28T10:59:02.963065,11.8
2025-11-28T10:59:02.975721,11.8
2025-11-28T10:59:03.894731,45.6
2025-11-28T10:59:04.489027,97.5
2025-11-28T10:59:04.496805,97.5
2025-11-28T10:59:05.877312,167.9
2025-11-28T10:59:06.472891,315.6
2025-11-28T10:59:06.480911,315.6
2025-11-28T10:59:07.926644,291.1
2025-11-28T10:59:08.455977,313.0
2025-11-28T10:59:10.469583,279.4
2025-11-28T10:59:10.474444,279.4
2025-11-28T10:59:11.125926,279.4
2025-11-28T10:59:11.453315,308.3
2025-11-28T10:59:12.461429,308.2
2025-11-28T10:59:13.454075,276.1
2025-11-28T10:59:14.460673,300.1
2025-11-28T10:59:17.473140,316.9
2025-11-28T10:59:21.011738,333.7
2025-11-28T10:59:21.016852,333.7
2025-11-28T10:59:21.125473,333.7
2025-11-28T10:59:21.882545,313.7
2025-11-28T10:59:26.167305,63.7
2025-11-28T10:59:26.475779,7.9
2025-11-28T10:59:26.482230,7.9
2025-11-28T10:59:27.958890,13.3
2025-11-28T10:59:28.478472,49.0
2025-11-28T10:59:28.488025,49.0
2025-11-28T10:59:29.910713,106.7
2025-11-28T10:59:30.971977,163.1
2025-11-28T10:59:30.979992,163.1
2025-11-28T10:59:31.125633,163.1
2025-11-28T10:59:32.160151,321.8
2025-11-28T10:59:32.462418,316.8
2025-11-28T10:59:37.016639,339.7
2025-11-28T10:59:37.029488,339.7
2025-11-28T10:59:41.231187,345.9
2025-11-28T10:59:46.559909,314.1
2025-11-28T10:59:46.565737,314.1
2025-11-28T10:59:48.505845,342.8
2025-11-28T10:59:48.511897,342.8
2025-11-28T10:59:49.461163,304.5
2025-11-28T10:59:51.491172,27.6
2025-11-28T10:59:51.498569,27.6
2025-11-28T10:59:51.515766,27.6
2025-11-28T10:59:51.570684,7.6
2025-11-28T10:59:52.485540,14.0
2025-11-28T10:59:52.493288,14.0
2025-11-28T10:59:53.455797,49.5
2025-11-28T10:59:55.543573,116.4
2025-11-28T10:59:55.550494,116.4
2025-11-28T10:59:55.572664,174.8
2025-11-28T10:59:56.473213,315.9
2025-11-28T10:59:56.518732,315.9
2025-11-28T11:00:00.481611,321.0
2025-11-28T11:00:00.491252,337.8
2025-11-28T11:00:00.495513,337.8
2025-11-28T11:00:01.124321,337.8
2025-11-28T11:00:01.453486,320.4
2025-11-28T11:00:02.802574,316.9
2025-11-28T11:00:05.941171,346.6
2025-11-28T11:00:06.454383,340.2
2025-11-28T11:00:07.891190,318.7
2025-11-28T11:00:11.331035,333.9
2025-11-28T11:00:12.642719,345.2
2025-11-28T11:00:13.471752,321.5
2025-11-28T11:00:14.457804,312.0
2025-11-28T11:00:15.988565,16.0
2025-11-28T11:00:16.487345,7.7
2025-11-28T11:00:16.494920,7.7
2025-11-28T11:00:17.451783,16.8
2025-11-28T11:00:18.903949,53.0
2025-11-28T11:00:18.912720,53.0
2025-11-28T11:00:19.461990,125.2
2025-11-28T11:00:20.473246,195.9
2025-11-28T11:00:20.479889,195.9
2025-11-28T11:00:21.126993,195.9
2025-11-28T11:00:21.910976,326.8
2025-11-28T11:00:22.471295,306.0
2025-11-28T11:00:22.477154,306.0
2025-11-28T11:00:23.924951,333.2
2025-11-28T11:00:24.952002,325.7
2025-11-28T11:00:29.047406,316.5
2025-11-28T11:00:30.936568,340.5
2025-11-28T11:00:31.126410,340.5
2025-11-28T11:00:34.479466,322.3
2025-11-28T11:00:35.455878,342.8
2025-11-28T11:00:36.489801,360.5
2025-11-28T11:00:36.495173,360.5
2025-11-28T11:00:37.461182,323.9
2025-11-28T11:00:38.872294,345.3
2025-11-28T11:00:39.456709,306.7
2025-11-28T11:00:40.474937,7.2
2025-11-28T11:00:40.485469,7.2
2025-11-28T11:00:41.124663,7.2
2025-11-28T11:00:42.937083,18.3
2025-11-28T11:00:42.944069,18.3
2025-11-28T11:00:43.451934,53.0
2025-11-28T11:00:44.949142,130.0
2025-11-28T11:00:44.990706,130.0
2025-11-28T11:00:45.457610,205.3
2025-11-28T11:00:46.934470,365.5
2025-11-28T11:00:46.940104,365.5
2025-11-28T11:00:47.460164,332.1
2025-11-28T11:00:48.949276,357.4
2025-11-28T11:00:49.455691,334.1
2025-11-28T11:00:50.934491,337.6
2025-11-28T11:00:51.126721,337.6
2025-11-28T11:00:51.973827,351.8
2025-11-28T11:00:52.952566,331.9
2025-11-28T11:00:54.967127,359.9
2025-11-28T11:00:54.977278,359.9
2025-11-28T11:00:55.928928,328.2
2025-11-28T11:00:56.452918,339.7
2025-11-28T11:00:57.908514,350.4
2025-11-28T11:00:58.456321,326.4
2025-11-28T11:00:59.959648,343.2
2025-11-28T11:01:00.278006,343.2
2025-11-28T11:01:01.126896,335.3
2025-11-28T11:01:05.020049,324.0
2025-11-28T11:01:05.459758,7.3
2025-11-28T11:01:06.835259,7.7
2025-11-28T11:01:07.459433,21.1
2025-11-28T11:01:08.856016,55.7
2025-11-28T11:01:08.868717,55.7
2025-11-28T11:01:09.946857,132.2
2025-11-28T11:01:10.966361,214.9
2025-11-28T11:01:11.003199,214.9
2025-11-28T11:01:11.124496,214.9
2025-11-28T11:01:11.458902,322.3
2025-11-28T11:01:12.883241,327.9
2025-11-28T11:01:15.649018,339.9
2025-11-28T11:01:20.564399,318.2
2025-11-28T11:01:21.125603,318.2
2025-11-28T11:01:22.456438,336.4
2025-11-28T11:01:24.458486,350.3
2025-11-28T11:01:30.073308,356.3
2025-11-28T11:01:30.480455,7.4
2025-11-28T11:01:30.493919,7.4
2025-11-28T11:01:31.124944,7.4
2025-11-28T11:01:32.476302,24.4
2025-11-28T11:01:32.481624,24.4
2025-11-28T11:01:33.819905,55.7
2025-11-28T11:01:34.476569,135.3
2025-11-28T11:01:34.484418,135.3
2025-11-28T11:01:35.766677,229.3
2025-11-28T11:01:36.474104,354.7
2025-11-28T11:01:36.478847,354.7
2025-11-28T11:01:38.806833,332.4
2025-11-28T11:01:38.850703,332.4
2025-11-28T11:01:39.450812,366.8
2025-11-28T11:01:40.825321,353.2
2025-11-28T11:01:41.128610,353.2
2025-11-28T11:01:41.782840,348.5
2025-11-28T11:01:44.527612,330.9
2025-11-28T11:01:44.570704,330.9
2025-11-28T11:01:51.275463,324.2
2025-11-28T11:01:52.150353,307.4
2025-11-28T11:01:52.453542,323.2
2025-11-28T11:01:54.472230,298.3
2025-11-28T11:01:54.477685,298.3
2025-11-28T11:01:55.458661,7.5
2025-11-28T11:01:56.891346,7.7
2025-11-28T11:01:57.983416,27.5
2025-11-28T11:01:59.002990,57.3
2025-11-28T11:01:59.010802,57.3
2025-11-28T11:01:59.925781,145.5
2025-11-28T11:02:00.758499,145.5
2025-11-28T11:02:00.802707,308.0
2025-11-28T11:02:00.803623,308.0
2025-11-28T11:02:01.124391,308
2025-11-28T11:02:01.453204,331.9
2025-11-28T11:02:06.642226,334.7
2025-11-28T11:02:07.462541,290.1
2025-11-28T11:02:08.459582,326.1
2025-11-28T11:02:11.140865,336.4
2025-11-28T11:02:12.148854,299.1
2025-11-28T11:02:12.456170,318.9
2025-11-28T11:02:15.655204,302.4
2025-11-28T11:02:17.022445,343.7
2025-11-28T11:02:19.551046,296.6
2025-11-28T11:02:20.483828,7.4
2025-11-28T11:02:20.498502,7.4
2025-11-28T11:02:21.127423,7.4
2025-11-28T11:02:22.471270,27.8
2025-11-28T11:02:22.476946,27.8
2025-11-28T11:02:23.831403,56.6
2025-11-28T11:02:24.475112,152.0
2025-11-28T11:02:24.480291,152.0
2025-11-28T11:02:25.783540,260.9
2025-11-28T11:02:26.474980,358.7
2025-11-28T11:02:26.485224,358.7
2025-11-28T11:02:31.213084,356.9
2025-11-28T11:02:33.472254,337.5
2025-11-28T11:02:37.944404,363.7
2025-11-28T11:02:41.247319,349.8
2025-11-28T11:02:41.454396,344.5
2025-11-28T11:02:43.924235,363.3
2025-11-28T11:02:44.984426,223.0
2025-11-28T11:02:45.026761,223.0
2025-11-28T11:02:45.908983,7.9
2025-11-28T11:02:46.931921,8.1
2025-11-28T11:02:47.460591,34.9
2025-11-28T11:02:48.473584,58.6
2025-11-28T11:02:48.482634,58.6
2025-11-28T11:02:49.464842,163.4
2025-11-28T11:02:50.937016,262.3
2025-11-28T11:02:50.944406,262.3
2025-11-28T11:02:51.121426,262.3
2025-11-28T11:02:51.896154,352.1
2025-11-28T11:02:52.979852,357.0
2025-11-28T11:02:57.146657,336.8
2025-11-28T11:02:57.454141,329.3
2025-11-28T11:02:59.004684,356.0
2025-11-28T11:02:59.015885,356.0
2025-11-28T11:02:59.452880,336.1
2025-11-28T11:03:00.725548,336.1
2025-11-28T11:03:00.737428,355.0
2025-11-28T11:03:01.122357,355
2025-11-28T11:03:01.458397,330.4
2025-11-28T11:03:02.457987,335.2
2025-11-28T11:03:04.457983,350.3
2025-11-28T11:03:06.475727,369.1
2025-11-28T11:03:06.484139,369.1
2025-11-28T11:03:08.892247,330.6
2025-11-28T11:03:08.906917,330.6
2025-11-28T11:03:09.459430,207.2
2025-11-28T11:03:10.938827,7.8
2025-11-28T11:03:10.943821,7.8
2025-11-28T11:03:11.127897,7.8
2025-11-28T11:03:12.468783,37.3
2025-11-28T11:03:12.474924,37.3
2025-11-28T11:03:13.877477,64.6
2025-11-28T11:03:14.489385,171.3
2025-11-28T11:03:14.499077,171.3
2025-11-28T11:03:15.454766,285.9
2025-11-28T11:03:16.476351,342.2
2025-11-28T11:03:16.485645,342.2
2025-11-28T11:03:19.555097,366.6
2025-11-28T11:03:20.465882,340.5
2025-11-28T11:03:21.124499,340.5
2025-11-28T11:03:24.818528,323.3
2025-11-28T11:03:25.459238,342.7
2025-11-28T11:03:27.453370,324.0
2025-11-28T11:03:31.219454,328.5
2025-11-28T11:03:32.480531,340.3
2025-11-28T11:03:34.471513,160.5
2025-11-28T11:03:34.478865,160.5
2025-11-28T11:03:35.455391,7.6
2025-11-28T11:03:36.469737,9.4
2025-11-28T11:03:36.479093,9.4
2025-11-28T11:03:37.460829,41.7
2025-11-28T11:03:38.907326,75.2
2025-11-28T11:03:38.950765,75.2
2025-11-28T11:03:39.459688,172.5
2025-11-28T11:03:40.947559,280.4
2025-11-28T11:03:40.954745,280.4
2025-11-28T11:03:41.127589,280.4
2025-11-28T11:03:41.459514,339.2
2025-11-28T11:03:42.904621,348.4
2025-11-28T11:03:44.479397,321.6
2025-11-28T11:03:44.522869,321.6
2025-11-28T11:03:51.290226,327
2025-11-28T11:03:51.460198,346.0
2025-11-28T11:03:53.009060,323.7
2025-11-28T11:03:59.506302,141.7
2025-11-28T11:04:00.281656,141.7
2025-11-28T11:04:00.475927,7.8
2025-11-28T11:04:00.484806,7.8
2025-11-28T11:04:01.123133,7.8
2025-11-28T11:04:01.485783,9.8
2025-11-28T11:04:02.468189,42.6
2025-11-28T11:04:02.472907,42.6
2025-11-28T11:04:03.459823,84.8
2025-11-28T11:04:04.883248,193.8
2025-11-28T11:04:04.889452,193.8
2025-11-28T11:04:05.456327,327.2
2025-11-28T11:04:06.932957,339.7
2025-11-28T11:04:08.985721,359.8
2025-11-28T11:04:09.000674,359.8
2025-11-28T11:04:09.906969,139.0
2025-11-28T11:04:10.968045,7.7
2025-11-28T11:04:10.973662,7.7
2025-11-28T11:04:11.125991,7.7
2025-11-28T11:04:12.451480,14.2
2025-11-28T11:04:14.941794,16.8
2025-11-28T11:04:14.948563,16.8
2025-11-28T11:04:15.459626,21.6
2025-11-28T11:04:16.918959,30.6
2025-11-28T11:04:16.929013,30.6
2025-11-28T11:04:17.459294,37.7
2025-11-28T11:04:18.470688,40.9
2025-11-28T11:04:18.476691,40.9
2025-11-28T11:04:21.191412,42
2025-11-28T11:04:31.226508,42.8
2025-11-28T11:04:41.263569,42.8
2025-11-28T11:04:43.148707,50.7
2025-11-28T11:04:43.158487,50.7
2025-11-28T11:04:43.892641,86.8
2025-11-28T11:04:44.475273,150.3
2025-11-28T11:04:44.485869,150.3
2025-11-28T11:04:45.943142,210.4
2025-11-28T11:04:46.470671,307.4
2025-11-28T11:04:46.479745,307.4
2025-11-28T11:04:47.895046,190.7
2025-11-28T11:04:48.470104,216.4
2025-11-28T11:04:48.481644,216.4
2025-11-28T11:04:49.455852,233.9
2025-11-28T11:04:50.903916,236.7
2025-11-28T11:04:51.125081,236.7
2025-11-28T11:04:52.984982,208.8
2025-11-28T11:04:53.026693,208.8
2025-11-28T11:04:54.474446,189.7
2025-11-28T11:04:54.480339,189.7
2025-11-28T11:04:55.860369,246.1
2025-11-28T11:04:56.483266,204.5
2025-11-28T11:04:56.489139,204.5
2025-11-28T11:05:00.663129,208.4
2025-11-28T11:05:01.130986,210.9
2025-11-28T11:05:01.458449,180.4
2025-11-28T11:05:02.479113,25.1
2025-11-28T11:05:02.485276,25.1
2025-11-28T11:05:03.449767,7.9
2025-11-28T11:05:04.884313,14.5
2025-11-28T11:05:04.897539,14.5
2025-11-28T11:05:06.458704,16.5
2025-11-28T11:05:07.931303,20.4
2025-11-28T11:05:08.467128,26.7
2025-11-28T11:05:08.471960,26.7
2025-11-28T11:05:09.916711,22.6
2025-11-28T11:05:10.474325,15.4
2025-11-28T11:05:10.480409,15.4
2025-11-28T11:05:11.121273,15.4
2025-11-28T11:05:12.454661,14.3
2025-11-28T11:05:16.951696,15.7
2025-11-28T11:05:20.606942,8.8
2025-11-28T11:05:20.650723,8.8
2025-11-28T11:05:21.120631,8.8
2025-11-28T11:05:22.008075,16.4
2025-11-28T11:05:22.996122,53.0
2025-11-28T11:05:23.003263,53.0
2025-11-28T11:05:23.453889,130.1
2025-11-28T11:05:24.474376,273.0
2025-11-28T11:05:24.483028,273.0
2025-11-28T11:05:26.873905,150.0
2025-11-28T11:05:26.882156,150.0
2025-11-28T11:05:27.453067,167.2
2025-11-28T11:05:28.920535,157.1
2025-11-28T11:05:29.458944,166.1
2025-11-28T11:05:30.998554,194.3
2025-11-28T11:05:31.003828,194.3
2025-11-28T11:05:31.122624,194.3
2025-11-28T11:05:31.457596,182.0
2025-11-28T11:05:32.890229,179.8
2025-11-28T11:05:33.454828,208.7
2025-11-28T11:05:34.485225,175.1
2025-11-28T11:05:35.455763,23.1
2025-11-28T11:05:36.473797,13.0
2025-11-28T11:05:36.483595,13.0
2025-11-28T11:05:37.452303,15.1
2025-11-28T11:05:38.904404,48.6
2025-11-28T11:05:38.912663,48.6
2025-11-28T11:05:39.924667,93.3
2025-11-28T11:05:40.981114,206.1
2025-11-28T11:05:40.988423,206.1
2025-11-28T11:05:41.124989,206.1
2025-11-28T11:05:42.150316,284.5
2025-11-28T11:05:42.471527,187.9
2025-11-28T11:05:42.482457,187.9
2025-11-28T11:05:46.038903,155.9
2025-11-28T11:05:46.456173,188.5
2025-11-28T11:05:50.904936,202.2
2025-11-28T11:05:50.913589,202.2
2025-11-28T11:05:51.121870,202.2
2025-11-28T11:05:51.450656,54.3
2025-11-28T11:05:52.472559,12.7
2025-11-28T11:05:52.480666,12.7
2025-11-28T11:05:54.479503,22.4
2025-11-28T11:05:54.522696,22.4
2025-11-28T11:05:55.454165,58.5
2025-11-28T11:05:56.886132,132.8
2025-11-28T11:05:56.893327,132.8
2025-11-28T11:05:57.942432,217.6
2025-11-28T11:05:58.965384,257.0
2025-11-28T11:05:58.975451,257.0
2025-11-28T11:05:59.923547,12.5
2025-11-28T11:06:00.757272,12.5
2025-11-28T11:06:00.770154,12.8
2025-11-28T11:06:01.122666,12.8
2025-11-28T11:06:01.459145,27.7
2025-11-28T11:06:02.474194,61.2
2025-11-28T11:06:02.485225,61.2
2025-11-28T11:06:03.452312,141.5
2025-11-28T11:06:04.888805,268.1
2025-11-28T11:06:04.896364,268.1
2025-11-28T11:06:05.455278,193.9
2025-11-28T11:06:06.467994,12.6
2025-11-28T11:06:06.476771,12.6
2025-11-28T11:06:08.472958,34.4
2025-11-28T11:06:08.483406,34.4
2025-11-28T11:06:09.816738,62.5
2025-11-28T11:06:10.470224,156.1
2025-11-28T11:06:10.514687,156.1
2025-11-28T11:06:11.123394,156.1
2025-11-28T11:06:12.144103,283.7
2025-11-28T11:06:12.919437,141.9
2025-11-28T11:06:12.929116,141.9
2025-11-28T11:06:13.484323,12.2
2025-11-28T11:06:14.458844,13.1
2025-11-28T11:06:15.457283,41.2
2025-11-28T11:06:16.468813,65.2
2025-11-28T11:06:16.480106,65.2
2025-11-28T11:06:17.880534,181.4
2025-11-28T11:06:18.472056,310.6
